,season_year,gamekey,playid,gsisid,time,x,y,dis,o,dir,event,number,position,role,generalized_role,punting_returning_team,gsisid_injured,player_activity_derived,turnover_related,primary_impact_type,primary_partner_gsisid,primary_partner_activity_derived,friendly_fire,ball_snap,line_set,penalty_flag,play_submit,punt,punt_play,punt_received,tackle,mph,injured_player,primary_partner_player,left_to_right
5238,2016,5,3129,32519.0,2016-08-12 02:07:43.100,62.86000061035156,12.529999732971193,0.8100000023841859,197.44999694824216,265.989990234375,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.56818190376744,False,False,False
5239,2016,5,3129,32519.0,2016-08-12 02:07:39.900,80.37999725341797,21.239999771118164,0.4300000071525574,23.979999542236328,227.5399932861328,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.795454711302309,False,False,False
5240,2016,5,3129,32519.0,2016-08-12 02:07:40.000,80.05000305175781,20.920000076293945,0.44999998807907104,29.399999618530273,227.5800018310547,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
5241,2016,5,3129,32519.0,2016-08-12 02:07:40.100,79.68000030517578,20.590000152587887,0.5,35.91999816894531,227.8300018310547,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.22727275,False,False,False
5242,2016,5,3129,32519.0,2016-08-12 02:07:40.200,79.26000213623048,20.270000457763672,0.5299999713897705,42.61999893188477,228.1199951171875,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.840908529790758,False,False,False
5243,2016,5,3129,32519.0,2016-08-12 02:07:40.300,78.80000305175781,19.950000762939453,0.5600000023841858,48.81000137329102,228.07000732421875,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,11.454545528767436,False,False,False
5244,2016,5,3129,32519.0,2016-08-12 02:07:40.400,78.29000091552734,19.6200008392334,0.6000000238418579,54.2599983215332,227.8800048828125,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.272727787674366,False,False,False
5245,2016,5,3129,32519.0,2016-08-12 02:07:40.500,77.79000091552734,19.270000457763672,0.6200000047683716,59.36999893188477,227.8600006103516,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.681818307534872,False,False,False
5246,2016,5,3129,32519.0,2016-08-12 02:07:46.700,39.290000915527344,15.369999885559082,0.1599999964237213,268.6300048828125,328.9700012207031,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.2727272068488444,False,False,False
5247,2016,5,3129,32519.0,2016-08-12 02:07:40.800,76.29000091552734,17.899999618530273,0.6899999976158142,70.11000061035156,229.3500061035156,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.113636346232562,False,False,False
5248,2016,5,3129,32519.0,2016-08-12 02:07:40.900,75.83999633789062,17.420000076293945,0.6600000262260437,70.68000030517578,230.13999938964844,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.500000566441804,False,False,False
5249,2016,5,3129,32519.0,2016-08-12 02:07:41.000,75.38999938964845,16.959999084472653,0.6399999856948853,70.52999877929688,231.00999450683602,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.090908827395378,False,False,False
5250,2016,5,3129,32519.0,2016-08-12 02:07:41.100,74.91000366210938,16.489999771118164,0.6700000166893005,66.84999847412111,231.8800048828125,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.704545826372057,False,False,False
5251,2016,5,3129,32519.0,2016-08-12 02:07:41.200,74.44999694824219,16.0,0.6700000166893005,57.599998474121094,232.88999938964844,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,13.704545826372057,False,False,False
5252,2016,5,3129,32519.0,2016-08-12 02:07:41.300,74.0199966430664,15.550000190734865,0.6299999952316284,41.02999877929688,233.9900054931641,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.886363567465125,False,False,False
5253,2016,5,3129,32519.0,2016-08-12 02:07:41.400,73.5999984741211,15.149999618530273,0.5799999833106994,17.110000610351566,235.47000122070312,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,11.86363604862794,False,False,False
5254,2016,5,3129,32519.0,2016-08-12 02:07:47.600,41.180000305175774,14.899999618530273,0.3199999928474426,283.79998779296875,103.33999633789062,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.545454413697689,False,False,False
5255,2016,5,3129,32519.0,2016-08-12 02:07:45.900,41.47000122070313,13.829999923706055,0.5099999904632568,235.22000122070312,292.3399963378906,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.431818009930252,False,False,False
5256,2016,5,3129,32519.0,2016-08-12 02:07:46.000,41.02999877929688,14.06999969482422,0.5,237.50999450683602,294.17999267578125,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.22727275,False,False,False
5257,2016,5,3129,32519.0,2016-08-12 02:07:46.100,40.61000061035156,14.31999969482422,0.4900000095367432,240.77999877929688,295.69000244140625,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.022727490069748,False,False,False
5258,2016,5,3129,32519.0,2016-08-12 02:07:46.200,40.22000122070313,14.550000190734865,0.44999998807907104,245.38999938964844,297.6700134277344,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
5259,2016,5,3129,32519.0,2016-08-12 02:07:46.300,39.900001525878906,14.75,0.3799999952316284,250.5500030517578,299.0299987792969,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.772727192465126,False,False,False
5260,2016,5,3129,32519.0,2016-08-12 02:07:46.400,39.63000106811523,14.909999847412108,0.3100000023841857,255.6300048828125,301.0199890136719,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.340909153767434,False,False,False
5261,2016,5,3129,32519.0,2016-08-12 02:07:46.500,39.45000076293945,15.050000190734865,0.2300000041723252,260.23001098632807,305.67999267578125,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.704545550343015,False,False,False
5262,2016,5,3129,32519.0,2016-08-12 02:07:46.800,39.27999877929688,15.470000267028807,0.10000000149011612,273.22000122070307,1.7100000381469729,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,2.045454580479648,False,False,False
5263,2016,5,3129,32519.0,2016-08-12 02:07:46.900,39.34000015258789,15.550000190734865,0.10000000149011612,277.27999877929693,55.09000015258789,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,2.045454580479648,False,False,False
5264,2016,5,3129,32519.0,2016-08-12 02:07:47.000,39.4900016784668,15.590000152587892,0.15000000596046448,280.3699951171875,84.22000122070312,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.0681819469185916,False,False,False
5265,2016,5,3129,32519.0,2016-08-12 02:07:47.100,39.72000122070313,15.5600004196167,0.2300000041723252,282.1700134277344,93.80999755859376,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.704545550343015,False,False,False
5266,2016,5,3129,32519.0,2016-08-12 02:07:47.200,39.97000122070313,15.489999771118164,0.25999999046325684,282.95001220703125,97.9800033569336,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.318181634930252,False,False,False
5267,2016,5,3129,32519.0,2016-08-12 02:07:47.300,40.2599983215332,15.359999656677244,0.3199999928474426,283.2799987792969,99.75,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.545454413697689,False,False,False
5268,2016,5,3129,32519.0,2016-08-12 02:07:47.400,40.58000183105469,15.1899995803833,0.36000001430511475,283.6000061035156,100.88999938964844,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.36363667260462,False,False,False
5269,2016,5,3129,32519.0,2016-08-12 02:07:47.700,41.5,14.779999732971193,0.3400000035762787,283.9700012207032,103.76000213623048,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.954545543151155,False,False,False
5270,2016,5,3129,32519.0,2016-08-12 02:07:47.800,41.849998474121094,14.640000343322756,0.3799999952316284,284.20999145507807,103.83999633789062,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.772727192465126,False,False,False
5271,2016,5,3129,32519.0,2016-08-12 02:07:47.900,42.2599983215332,14.489999771118164,0.4399999976158143,284.70001220703125,103.68000030517578,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.999999971232565,False,False,False
5272,2016,5,3129,32519.0,2016-08-12 02:07:48.000,42.680000305175774,14.390000343322756,0.4300000071525574,286.2900085449219,103.31999969482422,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.795454711302309,False,False,False
5273,2016,5,3129,32519.0,2016-08-12 02:07:48.100,43.11999893188477,14.300000190734865,0.44999998807907104,289.4700012207032,102.80999755859376,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
5274,2016,5,3129,32519.0,2016-08-12 02:07:48.200,43.540000915527344,14.239999771118164,0.41999998688697815,294.0899963378906,102.16999816894531,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.590908841779097,False,False,False
5276,2016,5,3129,32519.0,2016-08-12 02:07:44.000,55.45000076293945,12.270000457763672,0.8500000238418579,188.7700042724609,269.3900146484375,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,17.386364162674365,False,False,False
5277,2016,5,3129,32519.0,2016-08-12 02:07:44.100,54.61000061035156,12.220000267028807,0.8399999737739563,188.19000244140625,269.9700012207032,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,17.181817683558194,False,False,False
5278,2016,5,3129,32519.0,2016-08-12 02:07:44.200,53.790000915527344,12.199999809265135,0.8299999833106994,187.8800048828125,270.39999389648443,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.97727242362794,False,False,False
5279,2016,5,3129,32519.0,2016-08-12 02:07:44.300,52.959999084472656,12.1899995803833,0.8199999928474426,187.7400054931641,271.04000854492193,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,16.772727163697688,False,False,False
5283,2016,5,3129,32519.0,2016-08-12 02:07:42.300,68.72000122070314,13.029999732971193,0.6299999952316284,240.7400054931641,257.0,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,12.886363567465125,False,False,False
5292,2016,5,3129,32519.0,2016-08-12 02:07:37.000,78.47000122070312,25.45000076293945,0.019999999552965164,72.27999877929686,141.47999572753906,ball_snap,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.40909090085610555,False,False,False
5293,2016,5,3129,32519.0,2016-08-12 02:07:45.000,47.47000122070313,12.449999809265135,0.7300000190734862,199.7700042724609,278.20999145507807,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.93181860513949,False,False,False
5294,2016,5,3129,32519.0,2016-08-12 02:07:45.100,46.7599983215332,12.550000190734865,0.7200000286102295,203.97000122070312,279.85000610351557,,41,LB,PDR3,Defensive_Lineman,Returning_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,14.72727334520924,False,False,False
